id,mid,name,sex,face,sign,level,fans_badge,article,video,follower,archive_view,likes,total_charge_count,month_charge_count,birthday,official_role,official_title,official_type,vip_type,vip_status,url,category1,category2,tags,xxpoint,interact,fansgrowth,notesgrowth,viewgrowth,interactgrowth,ddate,sdate,sync_video,sync_article,is_huahuokol,resting,vdate,mdate,evr_view,evr_like,evr_collect,inc_percent
259,17546432,马壮实Hera,男,https://i2.xxkol.cn/bfs/face/92d75c347df9a50cdd691b6c62dafff93138be8e.jpg,2021flag：周更   不务正业的法餐厨子     商务合作VX：jin20200526,6,1,4,285,2206012,141533887,7606560,1919,15,1月1日,1,bilibili 2019百大UP主、知名美食UP主,2,2,1,https://space.bilibili.com/17546432,生活,游戏,,10,5.54%,9.9,0.77,0.7,46,2021/12/30,2021/12/30 15:21,1,1,1,1,2021/12/30 0:13,2021/12/27 11:56,1309840.5,99138.9,21805.2,0.13%
403,326081112,夹性芝士,保密,https://i0.xxkol.cn/bfs/face/bcd83c1168dc590b5b7094d5971a052529b93c02.jpg,"去你的野生X教育，是时候认真谈X了！
商务合作：liusimengvip",6,1,0,156,2199623,106118076,7006951,1657,5,5月14日,1,bilibili 知名科普UP主,2,2,1,https://space.bilibili.com/326081112,科技,生活,,7,1.14%,5.35,1.21,0.31,22.7,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 12:12,521556.667,35988.5,4331.833,-0.04%
390,378885845,不正经老丝,保密,https://i2.xxkol.cn/bfs/face/542becaf0f3d5edbc69d7f51f917ffaf75b5c448.jpg,合作请+v   upls666,6,1,3,305,2198397,220806004,16347540,1508,6,,1,bilibili 2020百大UP主、 知名动漫UP主,2,1,0,https://space.bilibili.com/378885845,科技,国创,,10,3.63%,7.14,3.9,0.23,83.38,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 12:12,357415.8,27525.32,3226.2,0.04%
1598,2142762,老戴在此,男,https://i0.xxkol.cn/bfs/face/23e0957755d11f8249df336550e9d2101ab962d4.jpg,商务联系 LDshangwu@foxmail.com 邮件直接注明你的QQ或VX ,6,1,0,1094,2195631,270602646,11496417,11441,186,11月18日,1,bilibili 知名游戏UP主,2,2,1,https://space.bilibili.com/2142762,游戏,生活,,8,3.35%,7.52,2.64,0.37,22.16,2021/12/30,2021/12/30 15:34,1,1,1,1,2021/12/30 0:51,2021/12/27 14:26,631853.591,25413.045,5990.364,0.49%
528,35836017,1MILLION_OFFICIAL,保密,https://i0.xxkol.cn/bfs/face/70e442b104b3cbb7760f8a6a834b59429948312e.jpg,商务咨询：1mchina@1milliondance.com微博/QQ音乐/网易云音乐同步更新,6,0,0,2716,2179490,300601995,4563956,613,3,,2,bilibili 知名UP主,2,0,0,https://space.bilibili.com/35836017,舞蹈,生活,,9,0.84%,3.37,22.09,0.02,9.43,2021/12/30,2021/12/30 15:19,1,1,0,1,2021/12/30 0:15,2021/12/27 12:31,21652.884,918.917,573.43,0.14%
1553,26366366,哔哩哔哩活动,保密,https://i0.xxkol.cn/bfs/face/1e711421fdd158a0cadc1c4351ca19a75ea712ec.jpg,哔哩哔哩活动相关账号。（仔细看我~~是不是还挺可爱的？不信你多看两眼）,6,0,27,36,2175153,11691367,4504024,1157,2,1月1日,3,哔哩哔哩活动相关官方账号,1,2,1,https://space.bilibili.com/26366366,生活,动画,,1,0.01%,-2.16,0.16,0.03,0.05,2021/12/30,2021/12/30 15:34,1,1,0,1,2021/12/30 0:38,2021/12/27 14:07,24840,2074,47,-0.12%
198,34189415,low君热剧,男,https://i2.xxkol.cn/bfs/face/fabe17ef4b344336b872e3ded46a4a4b11140e7f.jpg,主观主观非常主观！微博：low君热剧！合作请联系：18806136891,6,1,0,438,2174724,331000063,19268859,1834,16,7月8日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/34189415,影视,娱乐,"low君热剧,电影,电视剧",10,9.63%,7.39,2.86,0.48,105.72,2021/12/30,2021/12/30 15:22,1,1,1,1,2021/12/30 0:13,2021/12/27 11:53,878471.929,65423.679,5483.179,0.40%
1493,7714,女孩为何穿短裙,保密,https://i1.xxkol.cn/bfs/face/5ea9e99fe79418fff79f4601f13c855ce0f6162b.gif,bilibili知名咸鱼UP主  有事微博私信@女孩为何穿短裙,6,1,0,61,2173547,177605212,6784582,0,0,10月1日,1,bilibili 2018百大UP主、 知名UP主,2,2,1,https://space.bilibili.com/7714,鬼畜,游戏,短裙,3,1.72%,-0.12,0.16,1.12,11.67,2021/12/30,2021/12/30 15:43,1,1,1,1,2021/12/30 0:38,2021/12/27 14:01,1804340,148919.5,36176.5,-0.02%
162561,419872064,老饭骨,男,https://i2.xxkol.cn/bfs/face/acafe3e024816f8970ce15acb1f235fc52bac14b.jpg,"老饭骨大爷，郑秀生：全国劳动模范，亚洲华人名厨首脑峰会【最高贡献奖】。
老饭骨二伯，孙立新：全国五一劳动奖章获得者，中国商务部中华十大名厨。",6,1,42,357,2168942,120820668,6387672,456,16,1月9日,1,bilibili 知名美食UP主,2,2,1,https://space.bilibili.com/419872064,美食,生活,,10,8.34%,20.21,4.89,0.19,69.87,2021/12/30,2021/12/30 4:55,0,0,1,1,2021/12/30 9:32,,656026.784,34199.108,13747.486,0.80%
1980,31624111,朱昊鲲,男,https://i1.xxkol.cn/bfs/face/9462ec01e54dedd9ea1d54dd08c84e18d25580d5.jpg,「鲲哥线上班」在微信公众号「朱昊鲲」，解说视频分类在「收藏」，合作v：tuantuanpw（注明来意）,6,0,1,84,2168838,26930406,961105,789,10,3月22日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/31624111,科技,,,3,0.46%,7.21,2.31,0.05,3.2,2021/12/30,2021/12/30 15:18,1,1,1,1,2021/12/30 0:52,2021/12/27 15:23,60050.64,2743.84,1039.44,0.33%
197497,627888730,星有野,保密,https://i1.xxkol.cn/bfs/face/a2257dc7993c30d44077a964aa9133b309021f03.jpg,Wb同名（~）招动画师 ,6,1,0,35,2158604,148170104,11176566,1239,15,,1,bilibili 知名动漫UP主,2,2,1,https://space.bilibili.com/627888730,动画,,,10,11.60%,14.54,0.77,1.17,112.33,2021/12/30,2021/12/30 2:17,0,0,1,1,2021/12/30 4:18,,3303626.571,302352.714,51496.429,0.97%
51,617285,芒果冰OL,保密,https://i2.xxkol.cn/bfs/face/f40b734ef61f95f8adb3beca5b7b693db399c50e.jpg,商业合作QQ:2187405949，微博：芒果冰OL，QQ群264745761,6,1,1,319,2144668,268847730,15039978,13557,26,,1,bilibili 2018百大UP主、直播高能主播,2,2,1,https://space.bilibili.com/617285,游戏,生活,,9,2.92%,0.96,2.47,0.21,33.33,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:46,450865.684,27311.421,3671.105,0.13%
113,66391032,帅soserious,男,https://i0.xxkol.cn/bfs/face/40a663bb18e9064a97901b96aaf7d84d8056e98b.jpg,#健身路上有我陪伴?? 微博:帅soserious,6,1,0,126,2137547,94457325,4627610,920,17,3月18日,1,bilibili 知名运动UP主,2,2,1,https://space.bilibili.com/66391032,时尚,,,10,3.75%,13.08,0.77,0.76,56.62,2021/12/30,2021/12/30 15:40,1,1,1,1,2021/12/30 0:12,2021/12/27 11:48,1636558.8,74443.6,84394,1.40%
2784,1531707,叔贵,男,https://i0.xxkol.cn/bfs/face/6c579853b06c25f232e52a003ab8cf5b509057b6.jpg,"畅销书【健身笔记】作者
公号：叔贵的健身思考笔记",6,1,25,103,2133287,84545282,5787489,485,7,1月1日,1,bilibili 知名运动UP主,2,2,1,https://space.bilibili.com/1531707,时尚,,,10,4.45%,15.11,1.98,0.33,47.38,2021/12/30,2021/12/30 15:39,1,1,1,1,2021/12/30 0:56,2021/12/27 16:26,815570.385,47994.923,22834.154,0.87%
1614,353840826,公主连结ReDive,保密,https://i0.xxkol.cn/bfs/face/4e8cba44ae5919aa72f99321edf5c0b0761eb270.jpg,与你再次连结的物语,6,1,57,166,2133152,53557559,10654473,0,0,1月1日,3,公主连结ReDive手游官方账号,1,2,1,https://space.bilibili.com/353840826,游戏,,,2,0.58%,-2.28,3.19,0.04,6.55,2021/12/30,2021/12/30 15:33,1,1,0,1,2021/12/30 0:39,2021/12/27 14:27,67495.056,5878.333,315.111,0.08%
138,295711424,神秘店长A,男,https://i2.xxkol.cn/bfs/face/cdb729f3b5cb6dc9a0cb7cc9b8c63aebf1bc5b6b.jpg,,6,1,0,116,2130994,165794471,6658304,3751,9,10月30日,1,bilibili 2019百大UP主,2,2,1,https://space.bilibili.com/295711424,游戏,生活,,3,1.17%,0.24,0.6,0.37,10.68,2021/12/30,2021/12/30 15:40,1,1,1,1,2021/12/30 0:13,2021/12/27 11:51,408193.143,31028.286,3546.857,0%
1431,1885078,nya酱的一生,保密,https://i1.xxkol.cn/bfs/face/0c96e4cc4f86dd7e2a6c02aeba4c793ffc05068b.jpg,随缘仙女 微博：nya酱的一生 工作微信：vivalavida0606,6,1,1,264,2129170,177210586,9990401,0,0,1月1日,1,bilibili 2018百大UP主、 知名UP主,2,2,1,https://space.bilibili.com/1885078,生活,时尚,,10,6.56%,5.58,1.21,0.46,59.02,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:38,2021/12/27 13:52,1566262.333,134509.889,16643.667,0.97%
63299,42619059,Uzi,保密,https://i0.xxkol.cn/bfs/face/182bdc5f59d8c5f2601858e37521a9e81369fd30.jpg,你们的枣子哥~,6,1,0,83,2120286,56961615,4779580,1823,510,,2,BLG电子竞技俱乐部英雄联盟选手,2,1,0,https://space.bilibili.com/42619059,游戏,,,7,3.19%,-0.04,2.31,0.1,23.75,2021/12/30,2021/12/30 12:43,0,1,1,1,2021/12/30 5:46,2021/12/30 2:29,476271.286,43081,3834.286,0%
105,154021609,老邪说电影,男,https://i1.xxkol.cn/bfs/face/0fbf6aad74852d4cd68f72d50de62d9f11f7e886.jpg,后援QQ群：826997609，【商务合作】wx:L13311286278，【老邪个人】wx@lxsdy666，微博@老邪说电影,6,1,8,457,2115637,414302618,28964547,2968,19,4月8日,1,bilibili 知名影视UP主,2,2,1,https://space.bilibili.com/154021609,影视,娱乐,"电影解说,搞笑,影评杂谈,电视剧解说,影视剪辑",10,6.18%,4.18,2.09,0.52,66.11,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:48,651934.875,49474.958,2196.833,0.05%
186335,588278127,田野上的繁荣,保密,https://i0.xxkol.cn/bfs/face/79d6dcaff782ab912e9940da9b94292bc5ddb30c.jpg,"80后吃货一枚
只为分享生活
",6,1,0,437,2109091,403601366,21840269,3423,378,,1,bilibili 知名Vlog UP主,2,2,1,https://space.bilibili.com/588278127,美食,生活,,10,17.25%,20.69,7.8,0.42,230.8,2021/12/30,2021/12/30 2:41,0,0,1,1,2021/12/30 5:48,,942235.691,61705.073,2568.109,0.42%
1642,16206007,vivi可爱多,保密,https://i1.xxkol.cn/bfs/face/10f7b3d3ff484c91b37c3f8909d10315e8859c43.jpg,活的大胆一点，做想做的事。vb：@我是vivi可爱多。商务加微信：bunnyttu 注明【vivi合作】,6,1,0,239,2107453,155510546,15375642,1079,25,,1,bilibili 知名时尚UP主,2,2,1,https://space.bilibili.com/16206007,时尚,生活,,10,4.89%,6,1.48,0.41,58.5,2021/12/30,2021/12/30 15:33,1,1,1,1,2021/12/30 0:39,2021/12/27 14:37,816817.923,67444.385,9205.231,0.26%
384,222103174,央视网,保密,https://i1.xxkol.cn/bfs/face/3f134341b1749ec86faeeddc1aa7bd88f11f4025.jpg,我还是从前那个小央，没有一丝丝改变。改名只不过是成长，对有趣有料有态度内容的追求丝毫未减~,6,1,3,14438,2102557,1740846854,92200319,604,16,10月14日,5,央视网官方账号,1,1,0,https://space.bilibili.com/222103174,资讯,纪录片,"央视网原创短视频官方,视频有趣有料有态度",10,32.43%,6.63,184.67,0.04,305.88,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 12:12,53314.84,4720.509,254.976,0.75%
141,16539048,一只小仙若,女,https://i0.xxkol.cn/bfs/face/6983147db9eeb1c3322984a9ecba3833161152ac.jpg,这不点一个特别关注？   商务合作q：2221142014,6,1,0,141,2097180,182140409,6050721,3326,16,7月12日,1,bilibili 2020百大UP主、直播高能主播,2,2,1,https://space.bilibili.com/16539048,舞蹈,生活,见习舞见,6,1.87%,2.1,1.21,0.29,19.21,2021/12/30,2021/12/30 15:40,1,1,1,1,2021/12/30 0:13,2021/12/27 11:51,792340.143,34355.429,20334.429,-0.23%
112,1958342,水无月菌,男,https://i2.xxkol.cn/bfs/face/f9c8a8ecb20f3e1a8cb7f93c579e06a40f01ecb2.jpg,什么都玩儿～偶尔随缘直播，本人没有任何群（也没有加任何群哦）谢谢你这么可爱还关注我哈哈哈哈哈，只在b站投稿哦！,6,1,0,188,2093962,360316736,13694022,9963,86,1月1日,1,bilibili 2020百大UP主、知名游戏UP主、直播高能主播,2,2,1,https://space.bilibili.com/1958342,游戏,生活,,7,1.45%,4.1,0.27,3.9,20.47,2021/12/30,2021/12/30 15:40,1,1,1,1,2021/12/30 0:12,2021/12/27 11:48,2997187,250197,45383,0.11%
1043,3334179,我的样子平平无奇,保密,https://i1.xxkol.cn/bfs/face/5c982dc61c92d7059ce32f94cd095b54e02729f7.jpg,所有难熬的夜，都是因为饿~恰好这里有关于吃的一切~微博＆油管：我的样子平平无奇 合作联系微信：nutgenius123,6,1,1,170,2091454,194709395,8016836,2137,45,1月1日,1,bilibili 2018百大UP主、知名美食UP主,2,2,1,https://space.bilibili.com/3334179,生活,科技,,10,5.10%,8.25,1.92,0.49,53.87,2021/12/30,2021/12/30 15:44,1,1,1,1,2021/12/30 0:17,2021/12/27 13:33,1338846.714,64425.643,10181,0.33%
1676,471792754,趣测酱,保密,https://i1.xxkol.cn/bfs/face/17fb1262c4f7a6073ad18e4110a22d2ae5f723c8.jpg,一枚可爱的测试制造机~（商务&内容合作VX：Absinthe1030）,6,1,0,204,2091113,232299031,17552800,372,9,9月9日,1,bilibili 知名UP主,2,1,0,https://space.bilibili.com/471792754,生活,影视,,10,4.26%,6.52,2.91,0.31,65.69,2021/12/30,2021/12/30 15:33,1,1,1,1,2021/12/30 0:39,2021/12/27 14:52,522044.5,44264.375,7070.125,0.19%
209705,381281213,姜云升,保密,https://i2.xxkol.cn/bfs/face/cc0e1c2528d74381cb78144e762672065176b3a0.jpg,迷惑行为rapper姜云升,6,1,0,28,2087074,17332051,1635762,953,209,,2,《说唱新世代》选手，音乐人姜云升,2,2,1,https://space.bilibili.com/381281213,音乐,娱乐,,10,3.58%,20.1,0.33,0.36,17.53,2021/12/30,2021/12/30 1:43,0,0,1,1,2021/12/30 2:17,,2513666,253565,113566,0.72%
130825,31536760,EDG电子竞技俱乐部,保密,https://i1.xxkol.cn/bfs/face/81bf97e7b472b3534377cf467083feb0e4a439ce.jpg,EDG电子竞技俱乐部官方账号,6,1,20,354,2084355,40974038,3386815,240,15,9月13日,3,EDG电子竞技俱乐部官方账号,1,1,0,https://space.bilibili.com/31536760,游戏,生活,,10,8.10%,42.65,3.24,0.14,45.13,2021/12/30,2021/12/30 6:47,0,0,0,1,2021/12/30 13:25,,954579.579,71160.895,11736.421,-0.73%
1603,396848107,不愧是姐姐大人,女,https://i1.xxkol.cn/bfs/face/b085d34fd9d2cd44641ab648cc96e7a3068eb811.jpg,看上的就点个关注呗 (●▼●;) 非专业测试，只供娱乐~商务合作请私信,6,1,0,128,2075045,177972466,14932610,512,19,11月26日,1,bilibili 知名UP主,2,2,1,https://space.bilibili.com/396848107,生活,动画,"互动测试,姐姐好美,鸽子姐姐（不是,互动视频",10,7.64%,11.09,1.81,0.36,74.09,2021/12/30,2021/12/30 15:34,1,1,1,1,2021/12/30 0:39,2021/12/27 14:26,894661.231,93486.769,22231.615,0.29%
222348,533459953,刘庸干净又卫生,男,https://i1.xxkol.cn/bfs/face/3001915989cb5b9dd859899d5b992e56a6423217.jpg,"微博：刘庸干净又卫生
谢谢你们，让我在这里找到了家的感觉。",6,1,0,236,2070651,492787865,22146066,1787,351,5月5日,1,bilibili 知名美食UP主,2,2,1,https://space.bilibili.com/533459953,美食,生活,,10,57.34%,83.54,28.78,1.05,254.81,2021/12/30,2021/12/30 0:08,0,0,1,1,2021/12/30 0:10,2021/12/29 14:40,,,,3.17%
1190,3066511,特效小哥studio,保密,https://i1.xxkol.cn/bfs/face/6ec724a9cccb64d4e93dc1c25aea6608ac72abde.gif,专业造假！ 合作wx:VFXboys  QQ群:574251760,6,1,0,213,2070414,157688441,15507333,1917,12,2月22日,1,2020年度联合创作奖UP主、bilibili 2020百大UP主,2,2,1,https://space.bilibili.com/3066511,生活,动画,"特效小哥,008",10,7.78%,9.99,1.32,0.52,90.94,2021/12/30,2021/12/30 15:40,1,1,1,1,2021/12/30 0:18,2021/12/27 13:35,1726336.222,138606.778,38793.111,1.87%
165069,454755309,YouTube口语精选,保密,https://i0.xxkol.cn/bfs/face/4ddb3436d2ceaf6c0cb46380b7fb074dd7ef00f8.jpg,口语精选（发音+对话+学习法）,6,1,3,210,2067253,30329036,986738,117,2,1月21日,1,bilibili 知名UP主,2,0,0,https://space.bilibili.com/454755309,知识,音乐,"YouTube,英语口语,英语听力",3,0.09%,7.95,1.15,0.12,1.16,2021/12/30,2021/12/30 4:28,0,0,0,1,2021/12/30 9:08,,19422.083,527.667,1051,0.40%
7,326246517,zettaranc,男,https://i0.xxkol.cn/bfs/face/7ad1414215e6529dd6308a990b57ccc0a948a0c2.jpg,love and share，分享热爱。,6,1,0,169,2063760,114122573,8438237,7509,32,9月29日,1,bilibili 2020百大UP主、知名UP主,2,2,1,https://space.bilibili.com/326246517,时尚,生活,"球鞋,潮流,运动,时尚,vlog",5,1.57%,1.96,1.26,0.2,17.36,2021/12/30,2021/12/30 15:45,1,1,1,1,2021/12/30 0:12,2021/12/27 11:56,479429.5,25161.2,3970.5,0.09%
65026,487511093,YouTube精选字幕组,保密,https://i2.xxkol.cn/bfs/face/c4cfd466af5c4f8c86a3d414a95d1fa7506a47fb.jpg,每天独家译制原汁原味YouTube精选内容。你的一键三连是我坚持下去的动力。,6,0,0,3098,2057318,351646093,21863168,46,5,8月18日,1,bilibili 知名UP主,2,1,0,https://space.bilibili.com/487511093,生活,知识,,10,13.64%,14.16,47.09,0.05,100.61,2021/12/30,2021/12/30 12:51,0,1,0,1,2021/12/30 6:08,2021/12/30 5:47,85558.145,6746.574,1258.026,1.67%
1562,21031789,王尼玛,男,https://i1.xxkol.cn/bfs/face/577eb05deb745cc2d5043b196eeb551f14fc47d8.jpg,b站知名卡通主持人。商务合作微信：dannyren,6,1,3,225,2051335,127720961,9543721,771,3,1月1日,2,《暴走漫画》官方主编,2,2,1,https://space.bilibili.com/21031789,生活,动画,,3,0.63%,0.82,0.82,0.21,10.74,2021/12/30,2021/12/30 15:34,1,1,1,1,2021/12/30 0:38,2021/12/27 14:26,114844.294,7100.118,385.118,0.25%
386,284120,三无Marblue,保密,https://i2.xxkol.cn/bfs/face/6f9543b6eba8a8ec5a643bca423922c56aeade88.jpg,养生咕咕中、非商业用途的歌曲授权都开放（标明出处即可 ,6,1,0,191,2051237,125226396,7685315,14266,107,,1,bilibili 2019百大UP主、知名UP主,2,2,1,https://space.bilibili.com/284120,音乐,生活,,5,0.85%,1.81,0.82,0.31,17.31,2021/12/30,2021/12/30 15:20,1,1,1,1,2021/12/30 0:14,2021/12/27 12:12,205150.5,29223.75,12850.75,0.14%
1555,3345720,犬来八荒w,保密,https://i0.xxkol.cn/bfs/face/179da2075547cd97d23d5dba69e930a162aa8ada.jpg,啊哈。,6,1,0,27,2048217,39968934,2976740,0,0,,2,演员成果,2,2,1,https://space.bilibili.com/3345720,娱乐,影视,,1,0.43%,-0.49,0.55,0.12,5.34,2021/12/30,2021/12/30 15:34,1,1,0,1,2021/12/30 0:38,2021/12/27 14:07,649729,69010,16051,-0.09%
85029,612492134,司马南,保密,https://i2.xxkol.cn/bfs/face/0b542ee82fa15dd80a722053dfd679358d793a09.jpg,公众号：司马南频道。长期招后期剪辑、图文编辑、商务：simanantv@163.com ,6,1,197,1914,2047111,257258644,25097270,5567,1148,,2,主持人、学者司马南,2,2,1,https://space.bilibili.com/612492134,知识,生活,,10,26.59%,26.98,62.64,0.05,211.88,2021/12/30,2021/12/30 10:56,0,0,1,1,2021/12/30 8:36,2021/12/30 14:52,121519.153,12495.332,1215.321,0.19%
69,3682229,小见见Zz,男,https://i2.xxkol.cn/bfs/face/46b4543700e150611e045a37ea304a9cf64bc3ae.jpg,新浪微博@小见见ZZz  微信公众号：见盘  合作VX：shidatuimcn,6,1,5,1009,2045485,532507577,14578194,4812,11,1月25日,1,bilibili 2019百大UP主、知名UP主,2,2,1,https://space.bilibili.com/3682229,游戏,生活,,7,1.54%,-0.53,1.43,0.2,24.99,2021/12/30,2021/12/30 15:41,1,1,1,1,2021/12/30 0:12,2021/12/27 11:46,283258.636,23674.182,3303.455,-0.09%
319,95515699,粤知一二,保密,https://i1.xxkol.cn/bfs/face/45526a0992aa6cb190863f49be6ac2f49f9bd8d9.jpg,创造粤语新流行！商务微信：15014157891,6,1,0,1674,2045411,409846938,28357802,5537,31,1月27日,1,bilibili 知名UP主，粤知一二官方账号,2,2,1,https://space.bilibili.com/95515699,生活,娱乐,"粤语,脱口秀,搞笑,原创,粤知一二",10,24.49%,14.14,6.48,0.34,222.22,2021/12/30,2021/12/30 15:21,1,1,1,1,2021/12/30 0:14,2021/12/27 11:57,1129178.408,95487.857,5297.184,1.38%
196587,648113003,沈逸老师,男,https://i2.xxkol.cn/bfs/face/14633072e31671d939bd49bf2c2077f64929f9e8.jpg,,6,1,6,118,2042403,87529012,8376175,3831,25,,2,复旦大学教授，《逸语道破》主讲人、bilibili 2020百大UP主,2,2,1,https://space.bilibili.com/648113003,知识,,,8,2.65%,3.36,2.09,0.13,28.26,2021/12/30,2021/12/30 2:34,0,0,0,1,2021/12/30 4:30,,528725.8,45933,6729.3,0.12%
1565,20503549,doyoudo,保密,https://i1.xxkol.cn/bfs/face/24cc26323eab3b803222cc23424233486abee31e.jpg,我们有一个网站，叫做 doyoudo.com，里面有好多好多教程～直播快乐小橘发频道：橘里橘气白小莫儿,6,1,10,336,2042389,45456014,1144610,1564,7,8月28日,3,北京我也爱你们科技有限公司,1,0,0,https://space.bilibili.com/20503549,科技,生活,"音乐,视频,ps,编曲,doyoudo",1,0.16%,2.87,0.71,0.16,1.53,2021/12/30,2021/12/30 15:34,1,1,1,1,2021/12/30 0:38,2021/12/27 14:26,40354,2371.5,2998,0.12%
1600,3404595,卡布叻_周深,保密,https://i0.xxkol.cn/bfs/face/c9578c7934cc28958a6bef2bce81236891a125d0.jpg,我是一条很懒的咸鱼。。,6,1,0,22,2032105,23516162,1592178,0,0,,2,歌手 周深,2,2,1,https://space.bilibili.com/3404595,音乐,动画,,1,0%,5.41,0.16,0.42,0,2021/8/22,2021/8/22 0:40,1,1,0,2,2021/8/23 0:26,2021/12/27 14:26,0,0,0,0.38%
1554,123938419,嘻咦啊看,保密,https://i1.xxkol.cn/bfs/face/170e1009846dd3ad8cdcd4050527b9cf2ecf67ab.jpg,眼保健操开始……,6,1,20,75,2031016,151934550,3978815,19442,6,6月6日,2,bilibili 2018百大UP主、嘻咦啊看官方账号,2,1,0,https://space.bilibili.com/123938419,影视,生活,"天纳TAMNAAAA,瞎看什么,阅后即瞎,嘻咦啊看",1,0%,-1.68,0.05,0.69,0,2021/8/22,2021/8/22 0:40,1,1,0,2,2021/8/23 0:26,2021/12/27 14:07,0,0,0,-0.16%
1689,49246269,大象放映室,女,https://i0.xxkol.cn/bfs/face/9d3229d6157767ebe386f37f33d075e348bea07d.jpg,故事、知识、人文精神。  商务合作WeChat：kuakuaxiang,6,1,0,205,2030722,104893501,5297157,2394,134,7月28日,1,bilibili 知名影视UP主,2,2,1,https://space.bilibili.com/49246269,影视,生活,夸夸象粉丝牌牌快带起,10,3.76%,15.04,1.7,0.24,44.83,2021/12/30,2021/12/30 15:32,1,1,1,1,2021/12/30 0:39,2021/12/27 14:52,493731.5,33532.056,7801.833,0.81%
231,414641554,女胖胖,保密,https://i1.xxkol.cn/bfs/face/cfab54937c0f0f17d37a4c4c0b3d01552d6033c6.jpg,商务合作请私信或邮箱:584859423@qq.com,6,1,0,287,2019988,313140477,17948112,606,6,,1,bilibili 2020百大UP主、知名美食UP主,2,2,1,https://space.bilibili.com/414641554,生活,时尚,,10,3.81%,0.92,2.58,0.26,46.32,2021/12/30,2021/12/30 15:21,1,1,1,1,2021/12/30 0:13,2021/12/27 11:56,545919.842,38085.474,1660.368,0.06%
214540,642389251,黑神话之悟空,保密,https://i1.xxkol.cn/bfs/face/6ba71c417fa909e55e217344f2132cf38ad2338c.jpg,西游题材的单机 · 动作 · 角色扮演游戏,6,0,0,3,2018664,54360403,5549036,0,0,1月1日,3,黑神话之悟空官方账号,1,1,0,https://space.bilibili.com/642389251,游戏,,,4,0%,13.22,0.24,4.04,0,2021/8/22,2021/8/22 1:47,0,0,0,2,2021/8/22 3:01,,0,0,0,26.66%
